AccNumber,AppurtenantStructure,AreaCode,BIPOI,BITIV,BasementLevelCount,BuildingCondition,BuildingShape,BuildingTIV,City,Cladding,CondTag,ConstructionCode,ContentsTIV,CountryCode,EquipmentBracing,FloorArea,FloorAreaUnit,FloorsOccupied,FoundationConnection,FoundationType,GeocodeQuality,Geocoder,GeogName1,GeogName2,InternalPartition,IsPrimary,IsTenant,Latitude,LocCurrency,LocDed1Building,LocDed2Other,LocDed3Contents,LocDed4BI,LocDedType1Building,LocDedType2Other,LocDedType3Contents,LocDedType4BI,LocExpiryDate,LocGroup,LocInceptionDate,LocLimit1Building,LocLimit2Other,LocLimit3Contents,LocLimit4BI,LocLimitType6All,LocName,LocNumber,LocParticipation,LocPerilsCovered,Longitude,NumberOfStoreys,OccupancyCode,Ornamentation,OtherTIV,PortNumber,PostalCode,Pounding,Retrofit,RoofAnchorage,RoofAttachedStructures,RoofCover,RoofDeckAttachment,RoofGeometry,RoofPitch,ServiceEquipmentProtection,ShortColumn,SmallDebris,SoftStory,StreetAddress,WindowProtection,YearBuilt
400_400,0,OR,365,2762688.0,0,0,0,0.0,BEAVERTON,0,,555451,695896.0,US,0,27421.0,SQFT,0,0,0,,RMS,,67,0,1,0,45.53715,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5859,01/01/2022,0.0,0.0,0.0,0.0,N,5859,400_400_5859,1.0,PES,-122.86321,1,1101,0,0.0,1,97006,0,0,0,0,0,0,0,0,0,0,0,0,18057 NW EVERGREEN PKWY,0,1997
400_400,0,CA,365,2013085.0,0,0,0,0.0,ORANGE,0,,5106,733733.0,US,0,27638.0,SQFT,0,0,0,,RMS,,59,1,1,0,33.82583,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5860,01/01/2022,0.0,0.0,0.0,0.0,N,5860,400_400_5860,1.0,PES,-117.83719,1,1101,0,0.0,1,92865,4,0,0,0,0,0,0,0,0,0,0,1,1500 E VILLAGE WAY,0,1973
400_400,0,CA,365,3079521.0,0,2,1,0.0,SACRAMENTO,0,,555451,801404.0,US,1,30187.0,SQFT,0,0,0,,RMS,,67,1,1,0,38.637558,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5861,01/01/2022,0.0,0.0,0.0,0.0,N,5861,400_400_5861,1.0,PES,-121.506184,1,1101,0,0.0,1,95834,4,6,0,0,0,0,0,0,0,0,0,1,3701 TRUXEL RD.,0,1998
400_400,0,CA,365,1315818.0,0,2,0,0.0,NOVATO,0,,5106,801139.0,US,1,30177.0,SQFT,0,0,0,,RMS,,41,1,1,0,38.09318,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5862,01/01/2022,0.0,0.0,0.0,0.0,N,5862,400_400_5862,1.0,PES,-122.55492,1,1101,0,0.0,1,94945,4,0,0,0,0,0,0,0,0,0,0,1,104 VINTAGE WAY,0,1997
400_400,0,CA,365,3815904.0,0,2,0,0.0,SANTA ANA,0,,5106,730070.0,US,1,27500.0,SQFT,0,0,0,,RMS,,59,1,1,0,33.73715,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5863,01/01/2022,0.0,0.0,0.0,0.0,N,5863,400_400_5863,1.0,PES,-117.9182,1,1101,0,0.0,1,92704,4,0,0,0,0,0,0,0,0,0,0,1,3730 W MCFADDEN AVE.,0,1997
400_400,0,CA,365,2082642.0,0,0,0,0.0,LOS ANGELES,0,,5106,808387.0,US,0,30450.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.027767,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5864,01/01/2022,0.0,0.0,0.0,0.0,N,5864,400_400_5864,1.0,PES,-118.392966,1,1101,0,0.0,1,90034,4,0,0,0,0,0,0,0,0,0,0,1,8985 VENICE BLVD,0,1986
400_400,0,CA,365,1915426.0,0,2,0,0.0,SANTA CRUZ,0,,5106,771564.0,US,1,29063.0,SQFT,0,0,0,,RMS,,87,1,1,0,36.9835,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5865,01/01/2022,0.0,0.0,0.0,0.0,N,5865,400_400_5865,1.0,PES,-122.02934,1,1101,0,0.0,1,95060,4,0,0,0,0,0,0,0,0,0,0,1,650 RIVER ST.,0,1998
400_400,0,CA,365,3331609.0,0,0,0,0.0,SANTA MARIA,0,,5106,782582.0,US,0,29478.0,SQFT,0,0,0,,RMS,,83,1,1,0,34.92155,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5866,01/01/2022,0.0,0.0,0.0,0.0,N,5866,400_400_5866,1.0,PES,-120.43247,1,1101,0,0.0,1,93454,4,0,0,0,0,0,0,0,0,0,0,1,308 E BETTERAVIA RD.,0,1981
400_400,0,CA,365,3217140.0,0,2,0,0.0,PASADENA,0,,5106,791130.0,US,1,29800.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.15035,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5867,01/01/2022,0.0,0.0,0.0,0.0,N,5867,400_400_5867,1.0,PES,-118.07986,1,1101,0,0.0,1,91107,4,0,0,0,0,0,0,0,0,0,0,1,3425 E FOOTHILL BLVD,0,1996
400_400,0,CA,365,2746326.0,0,2,0,2448670.0,SAND CITY,0,,5106,1273075.0,US,1,30245.0,SQFT,0,0,0,,RMS,,53,1,1,0,36.622052,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5868,01/01/2022,0.0,0.0,0.0,0.0,N,5868,400_400_5868,1.0,PES,-121.842594,1,1101,0,0.0,1,93955,4,0,0,0,0,0,0,0,0,0,0,1,2060 CALIFORNIA AVE.,0,1996
400_400,0,CA,365,4482354.0,0,2,0,0.0,VAN NUYS,0,,5106,800501.0,US,1,30153.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.21555,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5869,01/01/2022,0.0,0.0,0.0,0.0,N,5869,400_400_5869,1.0,PES,-118.446914,1,1101,0,0.0,1,91402,4,0,0,0,0,0,0,0,0,0,0,1,7884 VAN NUYS BLVD,0,1997
400_400,0,CA,365,3001373.0,0,2,0,0.0,LONG BEACH,0,,5106,800687.0,US,1,30160.0,SQFT,0,0,0,,RMS,,37,1,1,0,33.82714,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5870,01/01/2022,0.0,0.0,0.0,0.0,N,5870,400_400_5870,1.0,PES,-118.08663,1,1101,0,0.0,1,90808,4,0,0,0,0,0,0,0,0,0,0,1,7420 CARSON BLVD,0,1996
400_400,0,CA,365,3484720.0,0,0,0,0.0,PASO ROBLES,0,,5106,801404.0,US,0,30187.0,SQFT,0,0,0,,RMS,,79,1,1,0,35.58495,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5871,01/01/2022,0.0,0.0,0.0,0.0,N,5871,400_400_5871,1.0,PES,-120.69687,1,1101,0,0.0,1,93446,4,0,0,0,0,0,0,0,0,0,0,1,2205 THEATER DR.,0,1986
400_400,0,CA,365,2681084.0,0,2,0,0.0,BUENA PARK,0,,5106,796440.0,US,1,30000.0,SQFT,0,0,0,,RMS,,59,1,1,0,33.84338,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5872,01/01/2022,0.0,0.0,0.0,0.0,N,5872,400_400_5872,1.0,PES,-117.99026,1,1101,0,0.0,1,90620,4,0,0,0,0,0,0,0,0,0,0,1,8361 ON THE MALL,0,1997
400_400,0,CA,365,1640938.0,0,2,0,2451191.0,PLEASANT HILL,0,,5106,1204760.0,US,1,28622.0,SQFT,0,0,0,,RMS,,13,1,1,0,37.94545,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5873,01/01/2022,0.0,0.0,0.0,0.0,N,5873,400_400_5873,1.0,PES,-122.06384,1,1101,0,0.0,1,94523,4,0,0,0,0,0,0,0,0,0,0,1,157 CRESCENT PLAZA,0,1999
400_400,0,CA,365,1132316.0,0,2,1,0.0,LOS ANGELES,0,,555451,902631.0,US,1,34000.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.04641,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5874,01/01/2022,0.0,0.0,0.0,0.0,N,5874,400_400_5874,1.0,PES,-118.46501,2,1101,0,0.0,1,90049,0,6,0,0,0,0,0,0,0,0,0,0,11937 WILSHIRE BLVD,0,1999
400_400,0,WA,365,2285759.0,0,0,0,0.0,KIRKLAND,0,,5050,746103.0,US,0,29172.0,SQFT,0,0,0,,RMS,,33,0,1,0,47.71214,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5875,01/01/2022,0.0,0.0,0.0,0.0,N,5875,400_400_5875,1.0,PES,-122.18247,1,1101,0,0.0,1,98034,0,0,0,0,0,0,0,0,0,0,0,0,12632 TOTEM LAKE BLVD NE,0,1979
400_400,0,WA,365,2417714.0,0,0,0,0.0,SPOKANE VALLEY,0,,5106,772062.0,US,0,30187.0,SQFT,0,0,0,,RMS,,63,0,1,0,47.665604,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5876,01/01/2022,0.0,0.0,0.0,0.0,N,5876,400_400_5876,1.0,PES,-117.194571,1,1101,0,0.0,1,99037,0,0,0,0,0,0,0,0,0,0,0,0,15529 E BROADWAY AVE.,0,1999
400_400,0,CA,365,1482961.0,0,0,0,0.0,CITY OF INDUSTRY,0,,5106,812315.0,US,0,30598.0,SQFT,0,0,0,,RMS,,37,1,1,0,33.993549,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5877,01/01/2022,0.0,0.0,0.0,0.0,N,5877,400_400_5877,1.0,PES,-117.930595,1,1101,0,0.0,1,91748,4,0,0,0,0,0,0,0,0,0,0,1,1600 AZUSA AVE.,0,1973
400_400,0,CA,365,4735849.0,0,2,0,0.0,GLENDALE,0,,55402,852191.0,US,1,32100.0,SQFT,0,0,11,,RMS,,37,1,1,0,34.14899,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5878,01/01/2022,0.0,0.0,0.0,0.0,N,5878,400_400_5878,1.0,PES,-118.24636,2,1101,0,0.0,1,91206,0,0,0,0,0,0,0,0,0,0,0,0,241 N GLENDALE AVE.,0,2000
400_400,0,CA,365,3604534.0,0,2,0,0.0,FRESNO,0,,5106,801404.0,US,1,30187.0,SQFT,0,0,0,,RMS,,19,1,1,0,36.845492,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5879,01/01/2022,0.0,0.0,0.0,0.0,N,5879,400_400_5879,1.0,PES,-119.793245,1,1101,0,0.0,1,93650,4,0,0,0,0,0,0,0,0,0,0,1,7487 BLACKSTONE AVE.,0,1999
400_400,0,CA,365,3515268.0,0,2,0,0.0,FAIRFIELD,0,,5106,800953.0,US,1,30170.0,SQFT,0,0,0,,RMS,,95,1,1,0,38.263093,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5880,01/01/2022,0.0,0.0,0.0,0.0,N,5880,400_400_5880,1.0,PES,-122.050676,1,1101,0,0.0,1,94533,4,0,0,0,0,0,0,0,0,0,0,1,1300 GATEWAY BLVD,0,1999
400_400,0,CA,365,3117104.0,0,2,0,0.0,MONROVIA,0,,5106,801404.0,US,1,30187.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.13468,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5881,01/01/2022,0.0,0.0,0.0,0.0,N,5881,400_400_5881,1.0,PES,-117.98656,1,1101,0,0.0,1,91016,4,0,0,0,0,0,0,0,0,0,0,1,1609 S MOUNTAIN AVE.,0,1999
400_400,0,CA,365,3410949.0,0,0,0,2504400.0,LODI,0,,5106,1405539.0,US,0,33392.0,SQFT,0,0,0,,RMS,,77,1,1,0,38.11521,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5882,01/01/2022,0.0,0.0,0.0,0.0,N,5882,400_400_5882,1.0,PES,-121.27774,1,1101,0,0.0,1,95240,4,0,0,0,0,0,0,0,0,0,0,1,340 W KETTLEMAN LN,0,1985
400_400,0,CA,365,2862150.0,0,2,0,0.0,SAN DIEGO,0,,5106,801404.0,US,1,30187.0,SQFT,0,0,0,,RMS,,73,1,1,0,32.914897,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5883,01/01/2022,0.0,0.0,0.0,0.0,N,5883,400_400_5883,1.0,PES,-117.119677,1,1101,0,0.0,1,92126,4,0,0,0,0,0,0,0,0,0,0,1,10643 WESTVIEW PKWY,0,1995
400_400,0,CA,365,1768416.0,0,2,0,0.0,FOLSOM,0,,5106,797714.0,US,1,30048.0,SQFT,0,0,0,,RMS,,67,1,1,0,38.65411,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5884,01/01/2022,0.0,0.0,0.0,0.0,N,5884,400_400_5884,1.0,PES,-121.126465,1,1101,0,0.0,1,95630,4,0,0,0,0,0,0,0,0,0,0,1,2745 E BIDWELL ST.,0,1995
400_400,0,CA,365,3549594.0,0,2,0,2479819.0,ALHAMBRA,0,,5106,1346947.0,US,1,32000.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.096493,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5885,01/01/2022,0.0,0.0,0.0,0.0,N,5885,400_400_5885,1.0,PES,-118.125008,2,1101,0,0.0,1,91801,0,0,0,0,0,0,0,0,0,0,0,0,201 E MAIN ST.,0,2000
400_400,0,CA,365,3966770.0,0,2,0,2267875.0,HEMET,0,,5106,801404.0,US,1,30187.0,SQFT,0,0,0,,RMS,,65,1,1,0,33.74713,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5886,01/01/2022,0.0,0.0,0.0,0.0,N,5886,400_400_5886,1.0,PES,-117.00334,1,1101,0,0.0,1,92545,4,0,0,0,0,0,0,0,0,0,0,1,3001 W FLORIDA AVE.,0,2000
400_400,0,CA,365,4287736.0,0,2,0,2455096.0,PALMDALE,0,,5106,828338.0,US,1,30187.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.59534,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5887,01/01/2022,0.0,0.0,0.0,0.0,N,5887,400_400_5887,1.0,PES,-118.14724,1,1101,0,0.0,1,93551,4,0,0,0,0,0,0,0,0,0,0,1,39196 10TH ST. W,0,1999
400_400,0,CA,365,3318992.0,0,2,0,0.0,HANFORD,0,,5106,828338.0,US,1,28033.0,SQFT,0,0,0,,RMS,,31,1,1,0,36.325047,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5888,01/01/2022,0.0,0.0,0.0,0.0,N,5888,400_400_5888,1.0,PES,-119.669703,1,1101,0,0.0,1,93230,4,0,0,0,0,0,0,0,0,0,0,1,1675 W LACEY BLVD,0,1992
400_400,0,WA,365,3457740.0,0,0,0,2443396.0,EVERETT,0,,5106,772062.0,US,0,30187.0,SQFT,0,0,0,,RMS,,61,0,1,0,47.92853,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5889,01/01/2022,0.0,0.0,0.0,0.0,N,5889,400_400_5889,1.0,PES,-122.22152,1,1101,0,0.0,1,98203,0,0,0,0,0,0,0,0,0,0,0,0,7615 EVERGREEN WAY,0,1988
400_400,0,OR,365,2187522.0,0,0,0,0.0,BEND,0,,5106,765660.0,US,0,30236.0,SQFT,0,0,0,,RMS,,17,0,1,0,44.101302,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5890,01/01/2022,0.0,0.0,0.0,0.0,N,5890,400_400_5890,1.0,PES,-121.302277,1,1101,0,0.0,1,97703,0,0,0,0,0,0,0,0,0,0,0,0,63455 N HIGHWY 97,0,1984
400_400,0,OR,365,1966142.0,0,0,0,0.0,ALBANY,0,,5106,860975.0,US,0,25000.0,SQFT,0,0,0,,RMS,,43,0,1,0,44.62898,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5891,01/01/2022,0.0,0.0,0.0,0.0,N,5891,400_400_5891,1.0,PES,-123.07985,1,1101,0,0.0,1,97322,0,0,0,0,0,0,0,0,0,0,0,0,2005 14TH AVE. SE,0,1988
400_400,0,CA,365,1253869.0,0,2,1,0.0,EL CERRITO,0,,555451,802838.0,US,1,30241.0,SQFT,0,0,0,,RMS,,13,1,1,0,37.900908,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5892,01/01/2022,0.0,0.0,0.0,0.0,N,5892,400_400_5892,1.0,PES,-122.298879,1,1101,0,0.0,1,94530,4,6,0,0,0,0,0,0,0,0,0,1,2000 EL CERRITO PLZ,0,2000
400_400,0,OR,365,1926445.0,0,0,0,2335070.0,ROSEBURG,0,,5106,1211993.0,US,0,30187.0,SQFT,0,0,0,,RMS,,19,0,1,0,43.230222,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5893,01/01/2022,0.0,0.0,0.0,0.0,N,5893,400_400_5893,1.0,PES,-123.363909,1,1101,0,0.0,1,97471,0,0,0,0,0,0,0,0,0,0,0,0,780 NW GARDEN VALLEY BLVD,0,1988
400_400,0,CA,365,5386764.0,0,2,0,2437853.0,SALINAS,0,,5106,1270634.0,US,1,30187.0,SQFT,0,0,0,,RMS,,53,1,1,0,36.706882,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5894,01/01/2022,0.0,0.0,0.0,0.0,N,5894,400_400_5894,1.0,PES,-121.667405,1,1101,0,0.0,1,93907,4,0,0,0,0,0,0,0,0,0,0,1,1419 N DAVIS RD.,0,2001
400_400,0,CA,365,5015634.0,0,2,0,2455014.0,VICTORVILLE,0,,5106,1270634.0,US,1,30187.0,SQFT,0,0,0,,RMS,,71,1,1,0,34.472084,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5895,01/01/2022,0.0,0.0,0.0,0.0,N,5895,400_400_5895,1.0,PES,-117.286941,1,1101,0,0.0,1,92395,4,0,0,0,0,0,0,0,0,0,0,1,17222 BEAR VALLEY RD.,0,2000
400_400,0,CA,365,2083445.0,0,0,0,0.0,SONORA,0,,5106,817226.0,US,0,30783.0,SQFT,0,0,0,,RMS,,109,1,1,0,37.97565,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5896,01/01/2022,0.0,0.0,0.0,0.0,N,5896,400_400_5896,1.0,PES,-120.36646,1,1101,0,0.0,1,95370,4,0,0,0,0,0,0,0,0,0,0,1,1025 MONO WAY,0,1981
400_400,0,CA,365,3060137.0,0,2,0,0.0,WEST HILLS,0,,5106,797820.0,US,1,30052.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.18906,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5897,01/01/2022,0.0,0.0,0.0,0.0,N,5897,400_400_5897,1.0,PES,-118.62362,1,1101,0,0.0,1,91307,4,0,0,0,0,0,0,0,0,0,0,1,6507 FALLBROOK AVE.,0,2001
400_400,0,CA,365,3877292.0,0,2,0,2455014.0,BAKERSFIELD,0,,5106,1270634.0,US,1,30187.0,SQFT,0,0,0,,RMS,,29,1,1,0,35.385185,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5898,01/01/2022,0.0,0.0,0.0,0.0,N,5898,400_400_5898,1.0,PES,-119.101807,1,1101,0,0.0,1,93312,4,0,0,0,0,0,0,0,0,0,0,1,9000 ROSEDALE HWY,0,2001
400_400,0,CA,365,4212260.0,0,2,0,0.0,YUBA CITY,0,,5106,801404.0,US,1,29773.0,SQFT,0,0,0,,RMS,,101,1,1,0,39.144563,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5899,01/01/2022,0.0,0.0,0.0,0.0,N,5899,400_400_5899,1.0,PES,-121.634262,1,1101,0,0.0,1,95991,4,0,0,0,0,0,0,0,0,0,0,1,1299 COLUSA AVE.,0,1990
400_400,0,CA,365,2173713.0,0,2,0,0.0,FULLERTON,0,,5106,797794.0,US,1,30051.0,SQFT,0,0,0,,RMS,,59,1,1,0,33.879769,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5900,01/01/2022,0.0,0.0,0.0,0.0,N,5900,400_400_5900,1.0,PES,-117.963129,1,1101,0,0.0,1,92833,4,0,0,0,0,0,0,0,0,0,0,1,1985 W MALVERN AVE.,0,2000
400_400,0,CA,365,4667565.0,0,2,0,0.0,TURLOCK,0,,5106,801404.0,US,1,30187.0,SQFT,0,0,0,,RMS,,99,1,1,0,37.51982,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5901,01/01/2022,0.0,0.0,0.0,0.0,N,5901,400_400_5901,1.0,PES,-120.88135,1,1101,0,0.0,1,95380,4,0,0,0,0,0,0,0,0,0,0,1,2931 COUNTRY SIDE DR.,0,2002
400_400,0,CA,365,2512482.0,0,2,0,2452412.0,CITRUS HEIGHTS,0,,5106,1221807.0,US,1,29027.0,SQFT,0,0,0,,RMS,,67,1,1,0,38.67799,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5902,01/01/2022,0.0,0.0,0.0,0.0,N,5902,400_400_5902,1.0,PES,-121.29435,1,1101,0,0.0,1,95621,4,0,0,0,0,0,0,0,0,0,0,1,7350 GREENBACK LN,0,2001
400_400,0,CA,365,2832005.0,0,0,1,0.0,CHINO,0,,555451,801404.0,US,0,30187.0,SQFT,0,0,0,,RMS,,71,1,1,0,34.033154,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5903,01/01/2022,0.0,0.0,0.0,0.0,N,5903,400_400_5903,1.0,PES,-117.684116,1,1101,0,0.0,1,91710,4,6,0,0,0,0,0,0,0,0,0,1,5501 PHILADELPHIA ST.,0,1986
400_400,0,CA,365,5930469.0,0,0,0,0.0,UKIAH,0,,5106,689611.0,US,0,25976.0,SQFT,0,0,0,,RMS,,45,1,1,0,39.15146,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5904,01/01/2022,0.0,0.0,0.0,0.0,N,5904,400_400_5904,1.0,PES,-123.20017,1,1101,0,0.0,1,95482,4,0,0,0,0,0,0,0,0,0,0,1,550 E PERKINS ST.,0,1986
400_400,0,CA,365,5787057.0,0,2,0,0.0,LOS ANGELES,0,,5106,775467.0,US,1,29210.0,SQFT,0,0,0,,RMS,,37,1,1,0,34.102261,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5905,01/01/2022,0.0,0.0,0.0,0.0,N,5905,400_400_5905,1.0,PES,-118.308312,1,1101,0,0.0,1,90027,4,0,0,0,0,0,0,0,0,0,0,1,5455 HOLLYWOOD BLVD,0,2002
400_400,0,WA,365,3532852.0,0,0,0,0.0,PUYALLUP,0,,555451,770835.0,US,0,30139.0,SQFT,0,0,0,,RMS,,53,0,1,0,47.153173,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5906,01/01/2022,0.0,0.0,0.0,0.0,N,5906,400_400_5906,1.0,PES,-122.294865,1,1101,0,0.0,1,98373,0,0,0,0,0,0,0,0,0,0,0,0,4102 S MERIDIAN,0,2002
400_400,0,WA,365,3327292.0,0,0,0,0.0,UNION GAP,0,,5106,772062.0,US,0,30187.0,SQFT,0,0,0,,RMS,,77,0,1,0,46.57018,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5907,01/01/2022,0.0,0.0,0.0,0.0,N,5907,400_400_5907,1.0,PES,-120.47939,1,1101,0,0.0,1,98903,0,0,0,0,0,0,0,0,0,0,0,0,1708 E WASHINGTON AVE.,0,2002
400_400,0,WA,365,3435795.0,0,0,0,0.0,LAKEWOOD,0,,5106,771142.0,US,0,30151.0,SQFT,0,0,0,,RMS,,53,0,1,0,47.16447,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5908,01/01/2022,0.0,0.0,0.0,0.0,N,5908,400_400_5908,1.0,PES,-122.51452,1,1101,0,0.0,1,98499,0,0,0,0,0,0,0,0,0,0,0,0,5820 LAKEWOOD TOWNE CENTER BLVD SW,0,2002
400_400,0,CA,365,2789938.0,0,2,0,2456559.0,LONG BEACH,0,,5106,1153323.0,US,1,27400.0,SQFT,0,0,0,,RMS,,37,1,1,0,33.77073,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5909,01/01/2022,0.0,0.0,0.0,0.0,N,5909,400_400_5909,1.0,PES,-118.1903,1,1101,0,0.0,1,90802,4,0,0,0,0,0,0,0,0,0,0,1,350 THE PROMENADE NORTH,0,2001
400_400,0,CA,365,2593038.0,0,2,0,2446230.0,PICO RIVERA,0,,5106,1270634.0,US,1,30187.0,SQFT,0,0,0,,RMS,,37,1,1,0,33.98445,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5910,01/01/2022,0.0,0.0,0.0,0.0,N,5910,400_400_5910,1.0,PES,-118.09999,1,1101,0,0.0,1,90660,4,0,0,0,0,0,0,0,0,0,0,1,8770 WASHINGTON BLVD,0,2001
400_400,0,WA,365,3781452.0,0,0,0,0.0,KENNEWICK,0,,5106,767536.0,US,0,30010.0,SQFT,0,0,0,,RMS,,5,0,1,0,46.225108,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5911,01/01/2022,0.0,0.0,0.0,0.0,N,5911,400_400_5911,1.0,PES,-119.212327,1,1101,0,0.0,1,99336,0,0,0,0,0,0,0,0,0,0,0,0,6705 W CANAL DR.,0,1996
400_400,0,CA,365,3521927.0,0,2,0,2455096.0,BRENTWOOD,0,,5106,1270634.0,US,1,30187.0,SQFT,0,0,0,,RMS,,13,1,1,0,37.94327,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5912,01/01/2022,0.0,0.0,0.0,0.0,N,5912,400_400_5912,1.0,PES,-121.73985,1,1101,0,0.0,1,94513,4,0,0,0,0,0,0,0,0,0,0,1,2520 SAND CREEK RD.,0,2002
400_400,0,CA,365,2340962.0,0,2,0,2810912.0,LOMPOC,0,,5106,1330447.0,US,1,31608.0,SQFT,0,0,0,,RMS,,83,1,1,0,34.661278,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5913,01/01/2022,0.0,0.0,0.0,0.0,N,5913,400_400_5913,1.0,PES,-120.456209,1,1101,0,0.0,1,93436,4,0,0,0,0,0,0,0,0,0,0,1,1408 N H ST.,0,1992
400_400,0,CA,365,3543085.0,0,2,0,0.0,TEMECULA,0,,5106,800103.0,US,1,30138.0,SQFT,0,0,0,,RMS,,65,1,1,0,33.48105,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5914,01/01/2022,0.0,0.0,0.0,0.0,N,5914,400_400_5914,1.0,PES,-117.09739,1,1101,0,0.0,1,92592,4,0,0,0,0,0,0,0,0,0,0,1,32155 US HIGHWAY 79 S,0,2002
400_400,0,CA,365,3085130.0,0,2,0,3604560.0,LA QUINTA,0,,5050,1264362.0,US,1,30038.0,SQFT,0,3,0,,RMS,,65,1,1,0,33.714781,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5915,01/01/2022,0.0,0.0,0.0,0.0,N,5915,400_400_5915,1.0,PES,-116.291968,1,1101,0,0.0,1,92253,4,0,0,0,0,0,0,0,0,0,0,1,78700 HIGHWAY 111,0,2002
400_400,0,OR,365,1726425.0,0,0,0,0.0,WARRENTON,0,,5050,1031200.0,US,0,25684.0,SQFT,0,0,0,,RMS,,7,0,1,0,46.16132,USD,0.0,0.0,0.0,0.0,0,0,0,0,31/12/2022,5916,01/01/2022,0.0,0.0,0.0,0.0,N,5916,400_400_5916,1.0,PES,-123.89915,1,1101,0,0.0,1,97146,0,0,0,0,0,0,0,0,0,0,0,0,141 S HIGHWAY 101,0,1975
