UDF1,ContractID,UDF3,LayerID,LOB,InceptionDate,ExpirationDate,Perils,DedType,DedAmt1,DedAmt2,LimitType,Limit1,Limit2,AttachmentAmt,Premium,Currency,InsuredName,SubLimitArea,SubLimitOcc,SubLimitPart,SubLimitLimitType,SubLimitDedType,SubLimitDedAmt1,SubLimitDedAmt2
35379343,132863,35379343,199035,SmComml,08/09/2020,08/09/2021,PWA,N,0,0,B,1212,0,0,0,USD,SmComml,,,,,,,
35379352,132864,35379352,189928,SmComml,10/04/2020,10/04/2021,PWA,N,0,0,B,15964600,0,0,0,USD,SmComml,,,,,,,
35379376,132865,35379376,189929,SmComml,01/09/2021,01/09/2022,PWA,N,0,0,B,23678654,0,0,0,USD,SmComml,,,,,,,
35379399,132866,35379399,189930,SmComml,04/30/2021,04/30/2022,PWA,N,0,0,B,67413445,0,0,0,USD,SmComml,,,,,,,
35379430,132867,35379430,189931,SmComml,05/30/2021,05/30/2022,PWA,N,0,0,B,567707,0,0,0,USD,SmComml,,,,,,,
35379434,132868,35379434,189932,SmComml,06/17/2021,06/17/2022,PWA,N,0,0,B,195000,0,0,0,USD,SmComml,,,,,,,
35379447,132869,35379447,184287,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,90978938,0,0,0,USD,SmComml,,,,,,,
35379458,132870,35379458,189933,SmComml,09/09/2020,09/09/2021,PWA,N,0,0,B,1645666,0,0,0,USD,SmComml,,,,,,,
35379482,180973,35379482_WS,234399,SmComml,04/01/2019,09/30/2021,PWA,N,0,0,B,715979,0,0,0,USD,SmComml,,,,,,,
35379561,111768,35379561_WS,163141,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,750000,0,0,0,USD,SmComml,,,,,,,
35379561,132871,35379561,184288,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,8175000,0,0,0,USD,SmComml,,,,,,,
35379647,132872,35379647,199036,SmComml,06/09/2021,06/09/2022,PWA,N,0,0,B,12115899,0,0,0,USD,SmComml,,,,,,,
35379689,132873,35379689,184289,SmComml,07/13/2020,07/13/2021,PWA,N,0,0,B,12742346,0,0,0,USD,SmComml,,,,,,,
35379733,132874,35379733,189934,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,10025000,0,0,0,USD,SmComml,,,,,,,
35379836,132875,35379836,199037,SmComml,06/09/2021,06/09/2022,PWA,N,0,0,B,8060000,0,0,0,USD,SmComml,,,,,,,
35379841,132876,35379841,199038,SmComml,06/24/2020,09/30/2021,PWA,N,0,0,B,10859524,0,0,0,USD,SmComml,,,,,,,
35379905,132877,35379905,199039,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,484640,0,0,0,USD,SmComml,,,,,,,
35379924,132878,35379924,199040,SmComml,04/29/2021,04/29/2022,PWA,N,0,0,B,194664,0,0,0,USD,SmComml,,,,,,,
35379930,132879,35379930,189935,SmComml,06/04/2021,06/04/2022,PWA,N,0,0,B,558589,0,0,0,USD,SmComml,,,,,,,
35379941,132880,35379941,199041,SmComml,07/02/2020,07/02/2021,PWA,N,0,0,B,2637777,0,0,0,USD,SmComml,,,,,,,
35379963,132881,35379963,199042,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,1320254,0,0,0,USD,SmComml,,,,,,,
35380010,132882,35380010,184290,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,2028400,0,0,0,USD,SmComml,,,,,,,
35380014,132883,35380014,184291,SmComml,01/15/2021,01/15/2022,PWA,N,0,0,B,788053,0,0,0,USD,SmComml,,,,,,,
35380203,132884,35380203,189936,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,10384111,0,0,0,USD,SmComml,,,,,,,
35380340,132885,35380340,184292,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,498325,0,0,0,USD,SmComml,,,,,,,
35380352,132886,35380352,184293,SmComml,01/26/2021,01/26/2022,PWA,N,0,0,B,4605000,0,0,0,USD,SmComml,,,,,,,
35380354,132887,35380354,189937,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,1634335,0,0,0,USD,SmComml,,,,,,,
35380525,132888,35380525,199043,SmComml,04/17/2021,04/17/2022,PWA,N,0,0,B,64797,0,0,0,USD,SmComml,,,,,,,
35380541,132889,35380541,189938,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,41250,0,0,0,USD,SmComml,,,,,,,
35380656,132890,35380656,189939,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,1217465,0,0,0,USD,SmComml,,,,,,,
35380657,132891,35380657,199044,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,849340,0,0,0,USD,SmComml,,,,,,,
35380983,132892,35380983,199045,SmComml,10/19/2020,10/19/2021,PWA,N,0,0,B,101226,0,0,0,USD,SmComml,,,,,,,
35381100,132893,35381100,189940,SmComml,08/12/2020,08/12/2021,PWA,N,0,0,B,1489822,0,0,0,USD,SmComml,,,,,,,
35381123,132894,35381123,184294,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,104062244,0,0,0,USD,SmComml,,,,,,,
35381125,132895,35381125,199046,SmComml,11/04/2020,11/04/2021,PWA,N,0,0,B,1100055,0,0,0,USD,SmComml,,,,,,,
35381132,132896,35381132,189941,SmComml,09/28/2020,09/28/2021,PWA,N,0,0,B,41021000,0,0,0,USD,SmComml,,,,,,,
35381136,132897,35381136,199047,SmComml,08/20/2020,08/20/2021,PWA,N,0,0,B,28798,0,0,0,USD,SmComml,,,,,,,
35381290,132898,35381290,199048,SmComml,11/21/2020,11/21/2021,PWA,N,0,0,B,264197,0,0,0,USD,SmComml,,,,,,,
35381371,132899,35381371,189942,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,25850000,0,0,0,USD,SmComml,,,,,,,
35381622,132900,35381622,189943,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,1602219,0,0,0,USD,SmComml,,,,,,,
35381690,132901,35381690,199049,SmComml,09/04/2020,09/04/2021,PWA,N,0,0,B,4057244,0,0,0,USD,SmComml,,,,,,,
35381697,132902,35381697,199050,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,875809,0,0,0,USD,SmComml,,,,,,,
35381723,132903,35381723,184295,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,12065520,0,0,0,USD,SmComml,,,,,,,
35381728,132904,35381728,189944,SmComml,07/20/2020,07/20/2021,PWA,N,0,0,B,884723,0,0,0,USD,SmComml,,,,,,,
35381729,132905,35381729,189945,SmComml,08/28/2020,08/28/2021,PWA,N,0,0,B,18150000,0,0,0,USD,SmComml,,,,,,,
35381769,132906,35381769,189946,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,2367600,0,0,0,USD,SmComml,,,,,,,
35381770,132907,35381770,189947,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,5180466,0,0,0,USD,SmComml,,,,,,,
35381772,132908,35381772,199051,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,59090,0,0,0,USD,SmComml,,,,,,,
35381827,132909,35381827,199052,SmComml,09/15/2020,09/15/2021,PWA,N,0,0,B,5190365,0,0,0,USD,SmComml,,,,,,,
35381848,132910,35381848,199053,SmComml,10/05/2020,10/05/2021,PWA,N,0,0,B,3407979,0,0,0,USD,SmComml,,,,,,,
35381887,132911,35381887,184296,SmComml,09/19/2020,09/19/2021,PWA,N,0,0,B,175000,0,0,0,USD,SmComml,,,,,,,
35381890,132912,35381890,189948,SmComml,10/09/2020,10/09/2021,PWA,N,0,0,B,2025271,0,0,0,USD,SmComml,,,,,,,
35382125,132913,35382125,189949,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,2731500,0,0,0,USD,SmComml,,,,,,,
35382194,132914,35382194,189950,SmComml,08/15/2020,08/15/2021,PWA,N,0,0,B,43820625,0,0,0,USD,SmComml,,,,,,,
35382265,132915,35382265,184297,SmComml,11/06/2020,11/06/2021,PWA,N,0,0,B,984498,0,0,0,USD,SmComml,,,,,,,
35382266,132916,35382266,184298,SmComml,09/04/2020,09/04/2021,PWA,N,0,0,B,9784209,0,0,0,USD,SmComml,,,,,,,
35382298,132917,35382298,199054,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,30030302,0,0,0,USD,SmComml,,,,,,,
35382315,132918,35382315,189951,SmComml,01/28/2021,01/28/2022,PWA,N,0,0,B,103000,0,0,0,USD,SmComml,,,,,,,
35382348,132919,35382348,199055,SmComml,10/30/2020,10/30/2021,PWA,N,0,0,B,8490800,0,0,0,USD,SmComml,,,,,,,
35382781,132920,35382781,189952,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,1485712,0,0,0,USD,SmComml,,,,,,,
35382806,132921,35382806,189953,SmComml,08/31/2020,08/31/2021,PWA,N,0,0,B,8463531,0,0,0,USD,SmComml,,,,,,,
35382810,132922,35382810,189954,SmComml,09/04/2020,09/04/2021,PWA,N,0,0,B,186383,0,0,0,USD,SmComml,,,,,,,
35382816,132923,35382816,199056,SmComml,10/07/2020,10/07/2021,PWA,N,0,0,B,318169,0,0,0,USD,SmComml,,,,,,,
35382858,132924,35382858,199057,SmComml,02/12/2021,02/12/2022,PWA,N,0,0,B,24348205,0,0,0,USD,SmComml,,,,,,,
35383107,132925,35383107,199058,SmComml,10/21/2020,10/21/2021,PWA,N,0,0,B,28122,0,0,0,USD,SmComml,,,,,,,
35383124,132926,35383124,189955,SmComml,01/31/2021,01/31/2022,PWA,N,0,0,B,8325000,0,0,0,USD,SmComml,,,,,,,
35383131,132927,35383131,199059,SmComml,05/21/2021,05/21/2022,PWA,N,0,0,B,5524499,0,0,0,USD,SmComml,,,,,,,
35383473,132928,35383473,189956,SmComml,09/24/2020,09/24/2021,PWA,N,0,0,B,155424,0,0,0,USD,SmComml,,,,,,,
35383500,132929,35383500,189957,SmComml,09/14/2020,09/14/2021,PWA,N,0,0,B,2122708,0,0,0,USD,SmComml,,,,,,,
35383510,132930,35383510,189958,SmComml,10/02/2020,10/02/2021,PWA,N,0,0,B,432131,0,0,0,USD,SmComml,,,,,,,
35383540,132931,35383540,189959,SmComml,12/29/2020,12/29/2021,PWA,N,0,0,B,1123539,0,0,0,USD,SmComml,,,,,,,
35383542,132932,35383542,184299,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,402500,0,0,0,USD,SmComml,,,,,,,
35383558,132933,35383558,184300,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,8488264,0,0,0,USD,SmComml,,,,,,,
35383562,132934,35383562,199060,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,41600,0,0,0,USD,SmComml,,,,,,,
35383603,111769,35383603_WS,162942,SmComml,03/31/2021,03/31/2022,PWA,N,0,0,B,452396,0,0,0,USD,SmComml,,,,,,,
35383627,111770,35383627_WS,162849,SmComml,04/30/2021,04/30/2022,PWA,N,0,0,B,3900000,0,0,0,USD,SmComml,,,,,,,
35383635,111771,35383635_WS,162229,SmComml,09/30/2020,09/30/2021,PWA,N,0,0,B,3413533,0,0,0,USD,SmComml,,,,,,,
35383721,111772,35383721_WS,162069,SmComml,06/17/2020,09/30/2021,PWA,N,0,0,B,15772327,0,0,0,USD,SmComml,,,,,,,
35383721,132935,35383721,184301,SmComml,06/17/2020,09/30/2021,PWA,N,0,0,B,14952234,0,0,0,USD,SmComml,,,,,,,
35383769,111773,35383769_WS,162149,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,5000000,0,0,0,USD,SmComml,,,,,,,
35383769,132936,35383769,184302,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,112254733,0,0,0,USD,SmComml,,,,,,,
35383829,132937,35383829,199061,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,300000,0,0,0,USD,SmComml,,,,,,,
35383830,132938,35383830,189960,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,7592783,0,0,0,USD,SmComml,,,,,,,
35383882,132939,35383882,199062,SmComml,08/15/2020,08/15/2021,PWA,N,0,0,B,9906425,0,0,0,USD,SmComml,,,,,,,
35383906,132940,35383906,189961,SmComml,12/15/2020,12/15/2021,PWA,N,0,0,B,350000000,0,0,0,USD,SmComml,,,,,,,
35383910,132941,35383910,189962,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,61051414,0,0,0,USD,SmComml,,,,,,,
35384147,132942,35384147,189963,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,62144,0,0,0,USD,SmComml,,,,,,,
35384176,132943,35384176,199063,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,1175777,0,0,0,USD,SmComml,,,,,,,
35384240,111774,35384240_WS,163007,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,1950000,0,0,0,USD,SmComml,,,,,,,
35384284,132944,35384284,189964,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,12501,0,0,0,USD,SmComml,,,,,,,
35384313,132945,35384313,199064,SmComml,08/06/2020,08/06/2021,PWA,N,0,0,B,15000,0,0,0,USD,SmComml,,,,,,,
35384376,132946,35384376,189965,SmComml,01/31/2021,01/31/2022,PWA,N,0,0,B,668740,0,0,0,USD,SmComml,,,,,,,
35384413,132947,35384413,199065,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,39904600,0,0,0,USD,SmComml,,,,,,,
35384428,132948,35384428,199066,SmComml,10/05/2020,10/05/2021,PWA,N,0,0,B,182737,0,0,0,USD,SmComml,,,,,,,
35384459,132949,35384459,189966,SmComml,10/15/2020,10/15/2021,PWA,N,0,0,B,7744444,0,0,0,USD,SmComml,,,,,,,
35384486,132950,35384486,199067,SmComml,11/15/2020,11/15/2021,PWA,N,0,0,B,2133700,0,0,0,USD,SmComml,,,,,,,
35384507,132951,35384507,189967,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,577860,0,0,0,USD,SmComml,,,,,,,
35384585,132952,35384585,189968,SmComml,09/19/2020,09/19/2021,PWA,N,0,0,B,4994883,0,0,0,USD,SmComml,,,,,,,
35384659,132953,35384659,199068,SmComml,08/06/2020,08/06/2021,PWA,N,0,0,B,357917,0,0,0,USD,SmComml,,,,,,,
35384798,132954,35384798,189969,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,360261880,0,0,0,USD,SmComml,,,,,,,
35384858,132955,35384858,199069,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,7340266,0,0,0,USD,SmComml,,,,,,,
35384859,132956,35384859,189970,SmComml,10/21/2020,10/21/2021,PWA,N,0,0,B,15186356,0,0,0,USD,SmComml,,,,,,,
35384861,132957,35384861,184303,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,45013451,0,0,0,USD,SmComml,,,,,,,
35384960,180231,35384960,233532,SmComml,04/01/2020,09/30/2021,PWA,N,0,0,B,1842245,0,0,0,USD,SmComml,,,,,,,
35385015,132958,35385015,189971,SmComml,11/15/2020,11/15/2021,PWA,N,0,0,B,124838002,0,0,0,USD,SmComml,,,,,,,
35385026,132959,35385026,184304,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,3500550,0,0,0,USD,SmComml,,,,,,,
35385036,132960,35385036,189972,SmComml,02/15/2021,02/15/2022,PWA,N,0,0,B,2303542,0,0,0,USD,SmComml,,,,,,,
35385063,132961,35385063,184305,SmComml,07/31/2020,07/31/2021,PWA,N,0,0,B,193092574,0,0,0,USD,SmComml,,,,,,,
35385143,132962,35385143,199070,SmComml,09/11/2020,09/11/2021,PWA,N,0,0,B,313266,0,0,0,USD,SmComml,,,,,,,
35385170,132963,35385170,199071,SmComml,09/30/2020,09/30/2021,PWA,N,0,0,B,3841900,0,0,0,USD,SmComml,,,,,,,
35385175,132964,35385175,199072,SmComml,10/09/2020,10/09/2021,PWA,N,0,0,B,425290,0,0,0,USD,SmComml,,,,,,,
35385336,132965,35385336,199073,SmComml,12/06/2020,12/06/2021,PWA,N,0,0,B,5474693,0,0,0,USD,SmComml,,,,,,,
35385362,132966,35385362,189973,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,3237364,0,0,0,USD,SmComml,,,,,,,
35385372,132967,35385372,184306,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,83106033,0,0,0,USD,SmComml,,,,,,,
35385374,132968,35385374,189974,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,20300000,0,0,0,USD,SmComml,,,,,,,
35385543,132969,35385543,199074,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,772377,0,0,0,USD,SmComml,,,,,,,
35385613,132970,35385613,199075,SmComml,11/20/2020,11/20/2021,PWA,N,0,0,B,13649908,0,0,0,USD,SmComml,,,,,,,
35385789,132971,35385789,189975,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,50500000,0,0,0,USD,SmComml,,,,,,,
35385881,132972,35385881,184307,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,134303905,0,0,0,USD,SmComml,,,,,,,
35385924,132973,35385924,189976,SmComml,01/02/2021,01/02/2022,PWA,N,0,0,B,16110000,0,0,0,USD,SmComml,,,,,,,
35385940,132974,35385940,189977,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,13333333,0,0,0,USD,SmComml,,,,,,,
35385987,132975,35385987,184308,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,6620749,0,0,0,USD,SmComml,,,,,,,
35385989,132976,35385989,199076,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,500000,0,0,0,USD,SmComml,,,,,,,
35385996,132977,35385996,189978,SmComml,02/28/2021,02/28/2022,PWA,N,0,0,B,8124048,0,0,0,USD,SmComml,,,,,,,
35386064,132978,35386064,189979,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,6164959,0,0,0,USD,SmComml,,,,,,,
35386098,132979,35386098,189980,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,16837000,0,0,0,USD,SmComml,,,,,,,
35386128,132980,35386128,189981,SmComml,01/06/2021,01/06/2022,PWA,N,0,0,B,4668485,0,0,0,USD,SmComml,,,,,,,
35386141,132981,35386141,189982,SmComml,11/10/2020,11/10/2021,PWA,N,0,0,B,2402000,0,0,0,USD,SmComml,,,,,,,
35386163,132982,35386163,199077,SmComml,06/03/2021,06/03/2022,PWA,N,0,0,B,2861277,0,0,0,USD,SmComml,,,,,,,
35386178,132983,35386178,189983,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,16543600,0,0,0,USD,SmComml,,,,,,,
35386183,181277,35386183_WS,234887,SmComml,08/25/2018,09/30/2021,PWA,N,0,0,B,78965299,0,0,0,USD,SmComml,,,,,,,
35386696,132984,35386696,199078,SmComml,10/22/2020,10/22/2021,PWA,N,0,0,B,1324960,0,0,0,USD,SmComml,,,,,,,
35386703,132985,35386703,189984,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,1456026,0,0,0,USD,SmComml,,,,,,,
35386708,132986,35386708,184309,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,9913068,0,0,0,USD,SmComml,,,,,,,
35386713,132987,35386713,189985,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,1795698,0,0,0,USD,SmComml,,,,,,,
35386717,132988,35386717,184310,SmComml,05/27/2021,05/27/2022,PWA,N,0,0,B,1470404,0,0,0,USD,SmComml,,,,,,,
35386732,132989,35386732,189986,SmComml,04/23/2021,04/23/2022,PWA,N,0,0,B,5735393,0,0,0,USD,SmComml,,,,,,,
35386738,132990,35386738,184311,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,55686000,0,0,0,USD,SmComml,,,,,,,
35386759,132991,35386759,199079,SmComml,02/02/2021,02/02/2022,PWA,N,0,0,B,1748144,0,0,0,USD,SmComml,,,,,,,
35386766,132992,35386766,189987,SmComml,04/29/2021,04/29/2022,PWA,N,0,0,B,5913333,0,0,0,USD,SmComml,,,,,,,
35386767,132993,35386767,189988,SmComml,03/24/2021,03/24/2022,PWA,N,0,0,B,148017,0,0,0,USD,SmComml,,,,,,,
35386815,132994,35386815,189989,SmComml,01/13/2021,01/13/2022,PWA,N,0,0,B,1409927,0,0,0,USD,SmComml,,,,,,,
35386840,132995,35386840,199080,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,2161016,0,0,0,USD,SmComml,,,,,,,
35386859,132996,35386859,184312,SmComml,03/31/2021,03/31/2022,PWA,N,0,0,B,960000,0,0,0,USD,SmComml,,,,,,,
35386873,132997,35386873,184313,SmComml,12/23/2020,12/23/2021,PWA,N,0,0,B,23264444,0,0,0,USD,SmComml,,,,,,,
35386887,111775,35386887_WS,163008,SmComml,06/29/2020,09/30/2021,PWA,N,0,0,B,300000,0,0,0,USD,SmComml,,,,,,,
35386887,132998,35386887,199081,SmComml,06/29/2020,09/30/2021,PWA,N,0,0,B,25873542,0,0,0,USD,SmComml,,,,,,,
35387094,132999,35387094,189990,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,8156632,0,0,0,USD,SmComml,,,,,,,
35387132,181142,35387132,234734,SmComml,01/01/2019,09/30/2021,PWA,N,0,0,B,39545993,0,0,0,USD,SmComml,,,,,,,
35387137,133000,35387137,189991,SmComml,01/14/2021,01/14/2022,PWA,N,0,0,B,1262500,0,0,0,USD,SmComml,,,,,,,
35387178,111776,35387178_WS,163124,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,7200000,0,0,0,USD,SmComml,,,,,,,
35387178,133001,35387178,184314,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,213574566,0,0,0,USD,SmComml,,,,,,,
35387202,133002,35387202,189992,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,168392,0,0,0,USD,SmComml,,,,,,,
35387210,133003,35387210,189993,SmComml,07/23/2020,07/23/2021,PWA,N,0,0,B,1161924,0,0,0,USD,SmComml,,,,,,,
35387325,133004,35387325,189994,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,6586823,0,0,0,USD,SmComml,,,,,,,
35387375,133005,35387375,199082,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,3712117,0,0,0,USD,SmComml,,,,,,,
35387390,133006,35387390,184315,SmComml,01/21/2021,01/21/2022,PWA,N,0,0,B,491860,0,0,0,USD,SmComml,,,,,,,
35387393,133007,35387393,199083,SmComml,01/27/2021,01/27/2022,PWA,N,0,0,B,4500000,0,0,0,USD,SmComml,,,,,,,
35387411,133008,35387411,189995,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,18500000,0,0,0,USD,SmComml,,,,,,,
35387433,111777,35387433_WS,162150,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,16834759,0,0,0,USD,SmComml,,,,,,,
35387433,133009,35387433,184316,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,63662370,0,0,0,USD,SmComml,,,,,,,
35387436,133010,35387436,184317,SmComml,03/10/2021,03/10/2022,PWA,N,0,0,B,45000,0,0,0,USD,SmComml,,,,,,,
35387511,133011,35387511,189996,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,9570000,0,0,0,USD,SmComml,,,,,,,
35387518,133012,35387518,189997,SmComml,01/31/2021,01/31/2022,PWA,N,0,0,B,130000,0,0,0,USD,SmComml,,,,,,,
35387538,133013,35387538,189998,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,2791049,0,0,0,USD,SmComml,,,,,,,
35387591,133014,35387591,199084,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,1488722,0,0,0,USD,SmComml,,,,,,,
35387627,133015,35387627,189999,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,276070,0,0,0,USD,SmComml,,,,,,,
35387630,133016,35387630,199085,SmComml,04/11/2021,04/11/2022,PWA,N,0,0,B,2960740,0,0,0,USD,SmComml,,,,,,,
35387661,133017,35387661,190000,SmComml,01/15/2021,01/15/2022,PWA,N,0,0,B,724779,0,0,0,USD,SmComml,,,,,,,
35387713,133018,35387713,190001,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,30305000,0,0,0,USD,SmComml,,,,,,,
35387730,133019,35387730,199086,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,2199116,0,0,0,USD,SmComml,,,,,,,
35388017,133020,35388017,199087,SmComml,12/18/2020,12/18/2021,PWA,N,0,0,B,338065,0,0,0,USD,SmComml,,,,,,,
35388041,133021,35388041,184318,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,37767994,0,0,0,USD,SmComml,,,,,,,
35388045,133022,35388045,199088,SmComml,01/26/2021,01/26/2022,PWA,N,0,0,B,327103,0,0,0,USD,SmComml,,,,,,,
35388059,133023,35388059,199089,SmComml,03/07/2021,03/07/2022,PWA,N,0,0,B,13030002,0,0,0,USD,SmComml,,,,,,,
35388193,133024,35388193,199090,SmComml,11/01/2020,09/01/2021,PWA,N,0,0,B,36307134,0,0,0,USD,SmComml,,,,,,,
35388195,133025,35388195,184319,SmComml,01/01/2021,12/01/2021,PWA,N,0,0,B,53871622,0,0,0,USD,SmComml,,,,,,,
35388224,133026,35388224,199091,SmComml,11/30/2020,11/30/2021,PWA,N,0,0,B,2335554,0,0,0,USD,SmComml,,,,,,,
35388239,133027,35388239,190002,SmComml,08/15/2020,08/15/2021,PWA,N,0,0,B,1893678,0,0,0,USD,SmComml,,,,,,,
35388252,133028,35388252,199092,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,4301004,0,0,0,USD,SmComml,,,,,,,
35388259,133029,35388259,184320,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,40908073,0,0,0,USD,SmComml,,,,,,,
35388261,133030,35388261,190003,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,17812709,0,0,0,USD,SmComml,,,,,,,
35388276,133031,35388276,190004,SmComml,11/09/2020,11/30/2021,PWA,N,0,0,B,38774420,0,0,0,USD,SmComml,,,,,,,
35388279,133032,35388279,184321,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,47141350,0,0,0,USD,SmComml,,,,,,,
35388282,133033,35388282,184322,SmComml,12/06/2020,12/06/2021,PWA,N,0,0,B,1431634,0,0,0,USD,SmComml,,,,,,,
35388342,111778,35388342_WS,162230,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,1808550,0,0,0,USD,SmComml,,,,,,,
35388342,133034,35388342,190005,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,30434000,0,0,0,USD,SmComml,,,,,,,
35388431,133035,35388431,184323,SmComml,03/15/2021,03/15/2022,PWA,N,0,0,B,87068500,0,0,0,USD,SmComml,,,,,,,
35388436,133036,35388436,190006,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,373359105,0,0,0,USD,SmComml,,,,,,,
35388447,133037,35388447,184324,SmComml,08/23/2020,08/23/2021,PWA,N,0,0,B,35044102,0,0,0,USD,SmComml,,,,,,,
35388453,133038,35388453,184325,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,44604890,0,0,0,USD,SmComml,,,,,,,
35388468,133039,35388468,190007,SmComml,10/17/2020,10/17/2021,PWA,N,0,0,B,1141820,0,0,0,USD,SmComml,,,,,,,
35388476,133040,35388476,190008,SmComml,01/30/2021,01/30/2022,PWA,N,0,0,B,3476336,0,0,0,USD,SmComml,,,,,,,
35388477,180845,35388477,234265,SmComml,03/11/2020,09/30/2021,PWA,N,0,0,B,244440,0,0,0,USD,SmComml,,,,,,,
35388486,133041,35388486,190009,SmComml,03/25/2021,03/25/2022,PWA,N,0,0,B,1438081,0,0,0,USD,SmComml,,,,,,,
35388488,133042,35388488,184326,SmComml,03/29/2021,03/29/2022,PWA,N,0,0,B,6759028,0,0,0,USD,SmComml,,,,,,,
35388504,133043,35388504,199093,SmComml,07/08/2020,07/08/2021,PWA,N,0,0,B,1755855,0,0,0,USD,SmComml,,,,,,,
